image_id,text,image_path
a01-030u-00,"104 Mr.|James|Callaghan|,|Labour's|Colonial",datasets/iam/lines/a01/a01-030u/a01-030u-00.png
a01-030u-01,"98 spokesman|,|said|Sir|Roy|had|no|right|to",datasets/iam/lines/a01/a01-030u/a01-030u-01.png
a01-030u-02,104 delay|progress|in|the|talks|by|refusing,datasets/iam/lines/a01/a01-030u/a01-030u-02.png
a01-030u-03,68 to|sit|round|the|conference|table|.,datasets/iam/lines/a01/a01-030u/a01-030u-03.png
a01-030x-00,97 Northern|Rhodesia|is|a|member|of|the|Fede-,datasets/iam/lines/a01/a01-030x/a01-030x-00.png
a01-030x-01,67 ration|.,datasets/iam/lines/a01/a01-030x/a01-030x-01.png
a01-030x-00,80 Mr.|Macleod|was|not|at|the|week-end,datasets/iam/lines/a01/a01-030x/a01-030x-00.png
a01-030x-01,101 meeting|.,datasets/iam/lines/a01/a01-030x/a01-030x-01.png
a01-030x-00,107 But|he|told|M Ps|yesterday|:,datasets/iam/lines/a01/a01-030x/a01-030x-00.png
a01-030x-00,"73 ""|I",datasets/iam/lines/a01/a01-030x/a01-030x-00.png
a01-030x-01,"111 have|no|knowledge|of|secret|negotiations|.|""",datasets/iam/lines/a01/a01-030x/a01-030x-01.png
a01-030x-00,60 He,datasets/iam/lines/a01/a01-030x/a01-030x-00.png
a01-030x-01,87 said|Britain|had|an|obligation|to|consult,datasets/iam/lines/a01/a01-030x/a01-030x-01.png
a01-030x-02,76 the|Federal|Government|.,datasets/iam/lines/a01/a01-030x/a01-030x-02.png
a01-030x-00,"101 Mr.|James|Callaghan|,",datasets/iam/lines/a01/a01-030x/a01-030x-00.png
a01-030x-01,"109 Labour's|Colonial|spokesman|,|said|Sir|Roy|had",datasets/iam/lines/a01/a01-030x/a01-030x-01.png
a01-030x-02,106 no|right|to|delay|progress|in|the|talks|by,datasets/iam/lines/a01/a01-030x/a01-030x-02.png
a01-030x-03,114 refusing|to|sit|round|the|conference|table|.,datasets/iam/lines/a01/a01-030x/a01-030x-03.png
a01-038-00,117 Mr.|Macleod|thought|the|two|Rhodesian,datasets/iam/lines/a01/a01-038/a01-038-00.png
a01-038-01,140 parties|had|refused|to|attend|the|talks,datasets/iam/lines/a01/a01-038/a01-038-01.png
a01-038-02,137 because|Sir|Roy|had|found|messages,datasets/iam/lines/a01/a01-038/a01-038-02.png
a01-038-03,"155 sent|from|the|Government|were|""|unsatisfac-",datasets/iam/lines/a01/a01-038/a01-038-03.png
a01-038-04,"137 tory|.|""",datasets/iam/lines/a01/a01-038/a01-038-04.png
a01-038-00,135 African|delegates|to|the|talks|yester-,datasets/iam/lines/a01/a01-038/a01-038-00.png
a01-038-01,169 day|called|on|Mr.|Macmillan|to|cease|his,datasets/iam/lines/a01/a01-038/a01-038-01.png
a01-038-02,"155 negotiations|with|Sir|Roy's|representative|,",datasets/iam/lines/a01/a01-038/a01-038-02.png
a01-038-03,115 Mr.|Julius|Greenfield|.,datasets/iam/lines/a01/a01-038/a01-038-03.png
a01-038-00,82 He|was|at|Che-,datasets/iam/lines/a01/a01-038/a01-038-00.png
a01-038-01,133 quers|last|week-end|.,datasets/iam/lines/a01/a01-038/a01-038-01.png
a01-038-00,119 They|said|they,datasets/iam/lines/a01/a01-038/a01-038-00.png
a01-038-01,"143 regarded|with|""|growing|anger|""|the|""|gross",datasets/iam/lines/a01/a01-038/a01-038-01.png
a01-038-02,"135 and|unconstitutional|""|interference|by",datasets/iam/lines/a01/a01-038/a01-038-02.png
a01-038-03,163 Sir|Roy's|Federal|Government|in|the,datasets/iam/lines/a01/a01-038/a01-038-03.png
a01-038-04,77 talks|.,datasets/iam/lines/a01/a01-038/a01-038-04.png
a01-038x-00,196 Mr.|Macleod|thought|the|two|Rhodesian|parties,datasets/iam/lines/a01/a01-038x/a01-038x-00.png
a01-038x-01,177 had|refused|to|attend|the|talks|because|Sir|Roy,datasets/iam/lines/a01/a01-038x/a01-038x-01.png
a01-038x-02,169 had|found|messages|sent|from|the|Government|were,datasets/iam/lines/a01/a01-038x/a01-038x-02.png
a01-038x-03,"176 ""|unsatisfactory|.|""",datasets/iam/lines/a01/a01-038x/a01-038x-03.png
a01-038x-00,167 African|delegates|to|the|talks|yesterday,datasets/iam/lines/a01/a01-038x/a01-038x-00.png
a01-038x-01,156 called|on|Mr.|Macmillan|to|cease|his|negotiations|with,datasets/iam/lines/a01/a01-038x/a01-038x-01.png
a01-038x-02,"153 Sir|Roy's|representative|,|Mr.|Julius|Greenfield|.",datasets/iam/lines/a01/a01-038x/a01-038x-02.png
a01-038x-00,117 He|was,datasets/iam/lines/a01/a01-038x/a01-038x-00.png
a01-038x-01,178 at|Chequers|last|week-end|.,datasets/iam/lines/a01/a01-038x/a01-038x-01.png
a01-038x-00,139 They|said|they|regarded,datasets/iam/lines/a01/a01-038x/a01-038x-00.png
a01-038x-01,"205 with|""|growing|anger|""|the|gross|and|unconstitutional|""",datasets/iam/lines/a01/a01-038x/a01-038x-01.png
a01-038x-02,168 interference|by|Sir|Roy's|Federal|Government|in|the|talks|.,datasets/iam/lines/a01/a01-038x/a01-038x-02.png
a01-043-00,152 Informal|talks|at|Lancaster|House|will,datasets/iam/lines/a01/a01-043/a01-043-00.png
a01-043-01,170 resume|today|.,datasets/iam/lines/a01/a01-043/a01-043-01.png
a01-043-00,162 President|Kennedy|today,datasets/iam/lines/a01/a01-043/a01-043-00.png
a01-043-01,177 defended|the|appointment|of|a|Negro|as,datasets/iam/lines/a01/a01-043/a01-043-01.png
a01-043-02,185 his|Housing|Minister|.,datasets/iam/lines/a01/a01-043/a01-043-02.png
a01-043-00,127 It|has|aroused,datasets/iam/lines/a01/a01-043/a01-043-00.png
a01-043-01,176 strong|opposition|from|the|anti-Negro,datasets/iam/lines/a01/a01-043/a01-043-01.png
a01-043-02,189 senators|of|the|Deep|South|.,datasets/iam/lines/a01/a01-043/a01-043-02.png
a01-043-00,147 The|negro,datasets/iam/lines/a01/a01-043/a01-043-00.png
a01-043-01,194 is|Mr.|Robert|Weaver|of|New|York|.,datasets/iam/lines/a01/a01-043/a01-043-01.png
a01-043-00,107 One,datasets/iam/lines/a01/a01-043/a01-043-00.png
a01-043-01,181 of|his|tasks|will|be|to|see|there|is|no,datasets/iam/lines/a01/a01-043/a01-043-01.png
a01-043-02,199 racial|discrimination|in|Government,datasets/iam/lines/a01/a01-043/a01-043-02.png
a01-043-03,198 and|State|housing|projects|.,datasets/iam/lines/a01/a01-043/a01-043-03.png
a01-043-04,148 B.Kaufmann,datasets/iam/lines/a01/a01-043/a01-043-04.png
a01-043u-00,95 Informal|talks|at|Lancaster|House|will,datasets/iam/lines/a01/a01-043u/a01-043u-00.png
a01-043u-01,57 resume|today|.,datasets/iam/lines/a01/a01-043u/a01-043u-01.png
a01-043u-00,76 PRESIDENT|KENNEDY|today,datasets/iam/lines/a01/a01-043u/a01-043u-00.png
a01-043u-01,87 defended|the|appointment|of|a|Negro|as,datasets/iam/lines/a01/a01-043u/a01-043u-01.png
a01-043u-02,103 his|Housing|Minister|.,datasets/iam/lines/a01/a01-043u/a01-043u-02.png
a01-043u-00,70 It|has|aroused|strong,datasets/iam/lines/a01/a01-043u/a01-043u-00.png
a01-043u-01,98 opposition|from|the|anti-Negro|senators|of|the,datasets/iam/lines/a01/a01-043u/a01-043u-01.png
a01-043u-02,67 Deep|South|.,datasets/iam/lines/a01/a01-043u/a01-043u-02.png
a01-043u-00,87 The|negro|is|Mr.|Robert|#,datasets/iam/lines/a01/a01-043u/a01-043u-00.png
a01-043u-01,80 Weaver|of|New|York|.,datasets/iam/lines/a01/a01-043u/a01-043u-01.png
a01-043u-00,72 One|of|his|tasks|will,datasets/iam/lines/a01/a01-043u/a01-043u-00.png
a01-043u-01,78 be|to|see|there|is|no|racial|discrimination,datasets/iam/lines/a01/a01-043u/a01-043u-01.png
a01-043u-02,95 in|Government|and|State|housing,datasets/iam/lines/a01/a01-043u/a01-043u-02.png
a01-043u-03,86 projects|.,datasets/iam/lines/a01/a01-043u/a01-043u-03.png
a01-043x-00,158 Informal|talks|at|Lancaster|House|will|resume,datasets/iam/lines/a01/a01-043x/a01-043x-00.png
a01-043x-01,206 today|.,datasets/iam/lines/a01/a01-043x/a01-043x-01.png
a01-043x-00,162 PRESIDENT|KENNEDY|today|defended,datasets/iam/lines/a01/a01-043x/a01-043x-00.png
a01-043x-01,186 the|appointment|of|a|Negro|as|his|Housing|Minister|.,datasets/iam/lines/a01/a01-043x/a01-043x-01.png
a01-043x-00,158 It|has|aroused|strong|opposition|from|the|anti-Negro,datasets/iam/lines/a01/a01-043x/a01-043x-00.png
a01-043x-01,176 senators|of|the|Deep|South|.,datasets/iam/lines/a01/a01-043x/a01-043x-01.png
a01-043x-00,157 The|negro|is|Mr.,datasets/iam/lines/a01/a01-043x/a01-043x-00.png
a01-043x-01,145 Robert|Weaver|of|New|York|.,datasets/iam/lines/a01/a01-043x/a01-043x-01.png
a01-043x-00,141 One|of|his|tasks,datasets/iam/lines/a01/a01-043x/a01-043x-00.png
a01-043x-01,123 will|be|to|see|there|is|no|racial|discrimination,datasets/iam/lines/a01/a01-043x/a01-043x-01.png
a01-043x-02,170 in|Government|and|State|housing|projects|.,datasets/iam/lines/a01/a01-043x/a01-043x-02.png
a01-049-00,204 Senator|Allen|Ellender|of|Louisiana|sparked,datasets/iam/lines/a01/a01-049/a01-049-00.png
a01-049-01,169 off|the|opposition|by|telling|a|television,datasets/iam/lines/a01/a01-049/a01-049-01.png
a01-049-02,"186 audience|it|was|""|current|Washington|gossip|""",datasets/iam/lines/a01/a01-049/a01-049-02.png
a01-049-03,194 that|Weaver|once|had|Communist|affiliations|.,datasets/iam/lines/a01/a01-049/a01-049-03.png
a01-049-00,"168 The|Senate|Banking|Committee|,|which|is|headed",datasets/iam/lines/a01/a01-049/a01-049-00.png
a01-049-01,"193 by|another|Southern|Senator|-|Willis|Robertson|,",datasets/iam/lines/a01/a01-049/a01-049-01.png
a01-049-02,178 of|Virginia|-|met|today|in|closed|session,datasets/iam/lines/a01/a01-049/a01-049-02.png
a01-049-03,164 to|discuss|Weaver's|appointment|.,datasets/iam/lines/a01/a01-049/a01-049-03.png
a01-049-00,102 Senator,datasets/iam/lines/a01/a01-049/a01-049-00.png
a01-049-01,122 Robertson|later|disclosed|he|had|sent|a|letter,datasets/iam/lines/a01/a01-049/a01-049-01.png
a01-049-02,170 to|Mr.|Kennedy|saying|he|had|received|several,datasets/iam/lines/a01/a01-049/a01-049-02.png
a01-049-03,172 complaints|about|Weaver's|loyalty|.,datasets/iam/lines/a01/a01-049/a01-049-03.png
a01-049u-00,"96 Senator|Allen|Ellender|,|of|Louisiana|,",datasets/iam/lines/a01/a01-049u/a01-049u-00.png
a01-049u-01,104 sparked|off|the|opposition|by|telling|a,datasets/iam/lines/a01/a01-049u/a01-049u-01.png
a01-049u-02,"88 television|audience|it|was|""|current",datasets/iam/lines/a01/a01-049u/a01-049u-02.png
a01-049u-03,"104 Washington|gossip|""|that|Weaver|once|had",datasets/iam/lines/a01/a01-049u/a01-049u-03.png
a01-049u-04,75 Communist|affiliations|.,datasets/iam/lines/a01/a01-049u/a01-049u-04.png
a01-049u-00,89 The|Senate|Banking,datasets/iam/lines/a01/a01-049u/a01-049u-00.png
a01-049u-01,"104 Committee|,|which|is|headed|by|another",datasets/iam/lines/a01/a01-049u/a01-049u-01.png
a01-049u-02,"97 Southern|Senator|-|Willis|Robertson|,|of",datasets/iam/lines/a01/a01-049u/a01-049u-02.png
a01-049u-03,113 Virginia|-|met|today|in|closed|session|to,datasets/iam/lines/a01/a01-049u/a01-049u-03.png
a01-049u-04,94 discuss|Weaver's|appointment|.,datasets/iam/lines/a01/a01-049u/a01-049u-04.png
a01-049u-00,52 Senator,datasets/iam/lines/a01/a01-049u/a01-049u-00.png
a01-049u-01,97 Robertson|later|disclosed|he|had|sent|a|letter,datasets/iam/lines/a01/a01-049u/a01-049u-01.png
a01-049u-02,110 to|Mr.|Kennedy|saying|he|had|received,datasets/iam/lines/a01/a01-049u/a01-049u-02.png
a01-049x-00,"110 Senator|Allen|Ellender|,|of|Louisiana|,",datasets/iam/lines/a01/a01-049x/a01-049x-00.png
a01-049x-01,101 sparked|off|the|opposition|by|telling|a,datasets/iam/lines/a01/a01-049x/a01-049x-01.png
a01-049x-02,"92 television|audience|it|was|""|current|Washington",datasets/iam/lines/a01/a01-049x/a01-049x-02.png
a01-049x-03,"114 gossip|""|that|Weaver|once|had|Communist|affilia-",datasets/iam/lines/a01/a01-049x/a01-049x-03.png
a01-049x-04,56 tions|.,datasets/iam/lines/a01/a01-049x/a01-049x-04.png
a01-049x-00,"89 The|Senate|Banking|Committee|,|which",datasets/iam/lines/a01/a01-049x/a01-049x-00.png
a01-049x-01,91 is|headed|by|another|Southern|Senator|-,datasets/iam/lines/a01/a01-049x/a01-049x-01.png
a01-049x-02,"106 Willis|Robertson|,|of|Virginia|-|met|today|in",datasets/iam/lines/a01/a01-049x/a01-049x-02.png
a01-049x-03,109 closed|session|to|discuss|Weaver's|appointment|.,datasets/iam/lines/a01/a01-049x/a01-049x-03.png
a01-049x-00,76 Senator|Robertson|later|disclosed|he|had|sent|a,datasets/iam/lines/a01/a01-049x/a01-049x-00.png
a01-049x-01,104 letter|to|Mr.|Kennedy|saying|he|had|received|several,datasets/iam/lines/a01/a01-049x/a01-049x-01.png
a01-049x-02,118 complaints|about|Weaver's|loyalty|.,datasets/iam/lines/a01/a01-049x/a01-049x-02.png
a01-053-00,114 He|said|these|concerned|Mr.|Weaver's,datasets/iam/lines/a01/a01-053/a01-053-00.png
a01-053-01,182 alleged|association|with|organisations|black-,datasets/iam/lines/a01/a01-053/a01-053-01.png
a01-053-02,177 listed|by|the|Government|.,datasets/iam/lines/a01/a01-053/a01-053-02.png
a01-053-00,167 Immediately,datasets/iam/lines/a01/a01-053/a01-053-00.png
a01-053-01,172 Mr.|Kennedy|rushed|a|letter|to|Senator,datasets/iam/lines/a01/a01-053/a01-053-01.png
a01-053-02,191 Robertson|saying|the|Federal|Bureau|of|In-,datasets/iam/lines/a01/a01-053/a01-053-02.png
a01-053-03,172 vestigation|had|reported|on|Mr.|Weaver|.,datasets/iam/lines/a01/a01-053/a01-053-03.png
a01-053-00,"191 He|believed|he|would|perform|""|outstanding",datasets/iam/lines/a01/a01-053/a01-053-00.png
a01-053-01,"183 service|""|in|his|post|.",datasets/iam/lines/a01/a01-053/a01-053-01.png
a01-053-00,117 Senator|Robertson's,datasets/iam/lines/a01/a01-053/a01-053-00.png
a01-053-01,188 committee|has|to|pass|Mr.|Weaver's,datasets/iam/lines/a01/a01-053/a01-053-01.png
a01-053-02,132 nomination|before|it|can|be|con-,datasets/iam/lines/a01/a01-053/a01-053-02.png
a01-053-03,191 #|sidered|by|the|full|Senate|.,datasets/iam/lines/a01/a01-053/a01-053-03.png
a01-053u-00,76 He|said|these|concerned|Mr.|Weaver's,datasets/iam/lines/a01/a01-053u/a01-053u-00.png
a01-053u-01,86 alleged|association|with|organisations|black-,datasets/iam/lines/a01/a01-053u/a01-053u-01.png
a01-053u-02,66 listed|by|the|Government|.,datasets/iam/lines/a01/a01-053u/a01-053u-02.png
a01-053u-00,80 Immediately|Mr.,datasets/iam/lines/a01/a01-053u/a01-053u-00.png
a01-053u-01,88 Kennedy|rushed|a|letter|to|Senator|Robertson,datasets/iam/lines/a01/a01-053u/a01-053u-01.png
a01-053u-02,94 saying|the|Federal|Bureau|of|Investigation|had,datasets/iam/lines/a01/a01-053u/a01-053u-02.png
a01-053u-03,62 reported|on|Mr.|Weaver|.,datasets/iam/lines/a01/a01-053u/a01-053u-03.png
a01-053u-00,65 He|believed,datasets/iam/lines/a01/a01-053u/a01-053u-00.png
a01-053u-01,"90 he|would|perform|""|outstanding|service|""",datasets/iam/lines/a01/a01-053u/a01-053u-01.png
a01-053u-02,66 in|his|post|.,datasets/iam/lines/a01/a01-053u/a01-053u-02.png
a01-053u-00,77 Senator|Robertson's|committee,datasets/iam/lines/a01/a01-053u/a01-053u-00.png
a01-053u-01,78 has|to|pass|Mr.|Weaver's|nomination|before|it,datasets/iam/lines/a01/a01-053u/a01-053u-01.png
a01-053u-02,81 can|be|considered|by|the|full|Senate|.,datasets/iam/lines/a01/a01-053u/a01-053u-02.png
a01-053x-00,119 He|said|these|concerned|Mr.|Weaver's|alleged,datasets/iam/lines/a01/a01-053x/a01-053x-00.png
a01-053x-01,137 association|with|organisations|black-listed|by|the,datasets/iam/lines/a01/a01-053x/a01-053x-01.png
a01-053x-02,152 Government|.,datasets/iam/lines/a01/a01-053x/a01-053x-02.png
a01-053x-00,153 Immediately|Mr.|Kennedy|rushed|a|letter,datasets/iam/lines/a01/a01-053x/a01-053x-00.png
a01-053x-01,134 to|Senator|Robertson|saying|the|Federal|Bureau,datasets/iam/lines/a01/a01-053x/a01-053x-01.png
a01-053x-02,135 of|Investigation|had|reported|on|Mr.|Weaver|.,datasets/iam/lines/a01/a01-053x/a01-053x-02.png
a01-053x-00,"154 He|believed|he|would|perform|""|outstanding",datasets/iam/lines/a01/a01-053x/a01-053x-00.png
a01-053x-01,"135 service|""|in|his|post|.",datasets/iam/lines/a01/a01-053x/a01-053x-01.png
a01-053x-00,122 Senator|Robertson's,datasets/iam/lines/a01/a01-053x/a01-053x-00.png
a01-053x-01,115 committee|has|to|pass|Mr.|Weaver's,datasets/iam/lines/a01/a01-053x/a01-053x-01.png
a01-053x-02,134 nomination|before|it|can|be|considered|by|the,datasets/iam/lines/a01/a01-053x/a01-053x-02.png
a01-053x-03,116 full|Senate|.,datasets/iam/lines/a01/a01-053x/a01-053x-03.png
a01-058-00,170 PRESIDENT|KENNEDY|is|ready|to|get|tough,datasets/iam/lines/a01/a01-058/a01-058-00.png
a01-058-01,200 over|West|Germany's|cash|offer|to|help,datasets/iam/lines/a01/a01-058/a01-058-01.png
a01-058-02,189 America's|balance|of|payments|position|.,datasets/iam/lines/a01/a01-058/a01-058-02.png
a01-058-00,194 He|said|bluntly|in|Washington|yester-,datasets/iam/lines/a01/a01-058/a01-058-00.png
a01-058-01,182 day|that|the|offer|-|357million|-|was,datasets/iam/lines/a01/a01-058/a01-058-01.png
a01-058-02,188 not|good|enough|.,datasets/iam/lines/a01/a01-058/a01-058-02.png
a01-058-00,130 And|he|indicated,datasets/iam/lines/a01/a01-058/a01-058-00.png
a01-058-01,197 that|his|Government|would|try|to|get,datasets/iam/lines/a01/a01-058/a01-058-01.png
a01-058-02,194 Germany|to|pay|more|.,datasets/iam/lines/a01/a01-058/a01-058-02.png
a01-058-00,126 He|did|not,datasets/iam/lines/a01/a01-058/a01-058-00.png
a01-058-01,186 mention|personal|talks|with|Dr.,datasets/iam/lines/a01/a01-058/a01-058-01.png
a01-058-02,"163 Adenauer|,|the|West|German|Chancellor|.",datasets/iam/lines/a01/a01-058/a01-058-02.png
a01-058u-00,78 PRESIDENT|KENNEDY|is|ready|to|get|tough,datasets/iam/lines/a01/a01-058u/a01-058u-00.png
a01-058u-01,85 over|West|Germany's|cash|offer|to|help,datasets/iam/lines/a01/a01-058u/a01-058u-01.png
a01-058u-02,75 America's|balance|of|payments|position|.,datasets/iam/lines/a01/a01-058u/a01-058u-02.png
a01-058u-00,52 He,datasets/iam/lines/a01/a01-058u/a01-058u-00.png
a01-058u-01,91 said|bluntly|in|Washington|yesterday|that,datasets/iam/lines/a01/a01-058u/a01-058u-01.png
a01-058u-02,89 the|offer|-|357million|-|was|not|good|enough|.,datasets/iam/lines/a01/a01-058u/a01-058u-02.png
a01-058u-00,75 And|he|indicated|that|his|Government,datasets/iam/lines/a01/a01-058u/a01-058u-00.png
a01-058u-01,91 would|try|to|get|Germany|to|pay|more|.,datasets/iam/lines/a01/a01-058u/a01-058u-01.png
a01-058u-00,56 He,datasets/iam/lines/a01/a01-058u/a01-058u-00.png
a01-058u-01,72 did|not|mention|personal|talks|with|Dr.,datasets/iam/lines/a01/a01-058u/a01-058u-01.png
a01-058u-02,"81 Adenauer|,|the|West|German|Chancellor|.",datasets/iam/lines/a01/a01-058u/a01-058u-02.png
a01-058x-00,181 PRESIDENT|KENNEDY|is|ready|to|get,datasets/iam/lines/a01/a01-058x/a01-058x-00.png
a01-058x-01,170 tough|over|West|Germany's|cash|offer|to,datasets/iam/lines/a01/a01-058x/a01-058x-01.png
a01-058x-02,161 help|America's|balance|of|payments|position,datasets/iam/lines/a01/a01-058x/a01-058x-02.png
a01-058x-00,171 He|said|bluntly|in|Washington|yesterday,datasets/iam/lines/a01/a01-058x/a01-058x-00.png
a01-058x-01,183 that|the|offer|-|357million|-|was|not|good,datasets/iam/lines/a01/a01-058x/a01-058x-01.png
a01-058x-02,160 enough|.,datasets/iam/lines/a01/a01-058x/a01-058x-02.png
a01-058x-00,114 And|he|indicated|that|his,datasets/iam/lines/a01/a01-058x/a01-058x-00.png
a01-058x-01,198 Government|would|try|to|get|Germany|to,datasets/iam/lines/a01/a01-058x/a01-058x-01.png
a01-058x-02,113 pay|more|.,datasets/iam/lines/a01/a01-058x/a01-058x-02.png
a01-058x-00,141 He|did|not|mention|personal,datasets/iam/lines/a01/a01-058x/a01-058x-00.png
a01-058x-01,"120 talks|with|Dr.|Adenauer|,|the|West",datasets/iam/lines/a01/a01-058x/a01-058x-01.png
a01-058x-02,178 German|Chancellor|.,datasets/iam/lines/a01/a01-058x/a01-058x-02.png
a01-063-00,"169 But|he|said|discussions|""|on|a|higher",datasets/iam/lines/a01/a01-063/a01-063-00.png
a01-063-01,"203 level|than|in|the|past|""|might|be",datasets/iam/lines/a01/a01-063/a01-063-01.png
a01-063-02,164 useful|.,datasets/iam/lines/a01/a01-063/a01-063-02.png
a01-063-00,187 The|President|will|probably,datasets/iam/lines/a01/a01-063/a01-063-00.png
a01-063-01,"172 discuss|the|problem|with|Dr.|Brentano|,",datasets/iam/lines/a01/a01-063/a01-063-01.png
a01-063-02,"193 the|West|German|Foreign|Minister|,|who|is",datasets/iam/lines/a01/a01-063/a01-063-02.png
a01-063-03,191 due|in|Washington|next|week|.,datasets/iam/lines/a01/a01-063/a01-063-03.png
a01-063-00,175 A|big,datasets/iam/lines/a01/a01-063/a01-063-00.png
a01-063-01,"191 slice|of|Germany's|""|aid|""|#|is|the|early",datasets/iam/lines/a01/a01-063/a01-063-01.png
a01-063-02,183 payment|of|a|210million|debt|to|America|.,datasets/iam/lines/a01/a01-063/a01-063-02.png
a01-063-00,183 United|States|officials|quickly|point|out,datasets/iam/lines/a01/a01-063/a01-063-00.png
a01-063-01,193 that|this|is|money|due|to|America,datasets/iam/lines/a01/a01-063/a01-063-01.png
a01-063-02,139 anyway|.,datasets/iam/lines/a01/a01-063/a01-063-02.png
a01-063u-00,"73 But|he|said|discussions|""|on|a|higher",datasets/iam/lines/a01/a01-063u/a01-063u-00.png
a01-063u-01,"89 level|than|in|the|past|""|might|be|useful|.",datasets/iam/lines/a01/a01-063u/a01-063u-01.png
a01-063u-00,83 The|President|will|probably|discuss|the,datasets/iam/lines/a01/a01-063u/a01-063u-00.png
a01-063u-01,"87 problem|with|Dr.|Brentano|,|the|West|German",datasets/iam/lines/a01/a01-063u/a01-063u-01.png
a01-063u-02,"89 Foreign|Minister|,|who|is|due|in|Washington",datasets/iam/lines/a01/a01-063u/a01-063u-02.png
a01-063u-03,68 next|week|.,datasets/iam/lines/a01/a01-063u/a01-063u-03.png
a01-063u-00,"84 A|big|slice|of|Germany's|""|aid|""",datasets/iam/lines/a01/a01-063u/a01-063u-00.png
